depth,density_bulk
17.67,597.72
17.68,597.72
17.69,597.72
17.7,597.72
17.71,597.72
17.72,597.72
17.73,597.72
17.74,605.77
17.75,605.77
17.76,605.77
17.77,605.77
17.78,605.77
17.79,605.77
17.8,605.77
17.81,605.77
17.82,605.77
17.83,605.77
17.84,605.77
17.85,605.77
17.86,605.77
17.87,605.77
17.88,605.77
17.89,605.77
17.9,605.77
17.91,605.77
17.92,605.77
17.93,605.77
17.94,605.77
17.95,605.77
17.96,605.77
17.97,605.77
17.98,605.77
17.99,605.77
18,605.77
18.01,702.91
18.02,702.91
18.03,702.91
18.04,702.91
18.05,702.91
18.06,702.91
18.07,702.91
18.08,702.91
18.09,702.91
18.1,702.91
18.11,702.91
18.12,702.91
18.13,702.91
18.14,702.91
18.15,702.91
18.16,702.91
18.17,702.91
18.18,702.91
18.19,702.91
18.2,702.91
18.21,642.14
18.22,642.14
18.23,642.14
18.24,642.14
18.25,642.14
18.26,642.14
18.27,642.14
18.28,642.14
18.29,642.14
18.3,642.14
18.31,642.14
18.32,642.14
18.33,642.14
18.34,642.14
18.35,642.14
18.36,642.14
18.37,642.14
18.38,642.14
18.39,642.14
18.4,642.14
18.41,642.14
18.42,642.14
18.43,642.14
18.44,642.14
18.45,642.14
18.46,642.14
18.47,642.14
18.48,642.14
18.49,642.14
18.5,642.14
18.51,642.14
18.52,642.14
18.53,642.14
18.54,642.14
18.55,642.14
18.56,642.14
18.57,642.14
18.58,642.14
18.59,642.14
18.6,606.47
18.61,606.47
18.62,606.47
18.63,606.47
18.64,606.47
18.65,606.47
18.66,606.47
18.67,606.47
18.68,606.47
18.69,606.47
18.7,606.47
18.71,606.47
18.72,606.47
18.73,606.47
18.74,606.47
18.75,606.47
18.76,606.47
18.77,606.47
18.78,606.47
18.79,606.47
18.8,606.47
18.81,606.47
18.82,606.47
18.83,606.47
18.84,606.47
18.85,606.47
18.86,606.47
18.87,606.47
18.88,606.47
18.89,606.47
18.9,606.47
18.91,606.47
18.92,606.47
18.93,606.47
18.94,606.47
18.95,606.47
18.96,606.47
18.97,606.47
18.98,606.47
18.99,606.47
19,606.47
19.01,606.47
19.02,606.47
19.03,606.47
19.04,606.47
19.05,606.47
19.06,606.47
19.07,606.47
19.08,606.47
19.09,606.47
19.1,700.67
19.11,700.67
19.12,700.67
19.13,700.67
19.14,700.67
19.15,700.67
19.16,700.67
19.17,700.67
19.18,700.67
19.19,700.67
19.2,700.67
19.21,700.67
19.22,700.67
19.23,700.67
19.24,700.67
19.25,700.67
19.26,700.67
19.27,700.67
19.28,700.67
19.29,700.67
19.3,700.67
19.31,700.67
19.32,700.67
19.33,700.67
19.34,700.67
19.35,700.67
19.36,700.67
19.37,700.67
19.38,700.67
19.39,700.67
19.4,700.67
19.41,700.67
19.42,700.67
19.43,700.67
19.44,700.67
19.45,700.67
19.46,700.67
19.47,700.67
19.48,700.67
19.49,700.67
19.5,700.67
19.51,700.67
19.52,700.67
19.53,700.67
19.54,700.67
19.55,700.67
19.56,700.67
19.57,700.67
19.58,700.67
19.59,700.67
19.6,700.67
19.61,700.67
19.62,669.72
19.63,669.72
19.64,669.72
19.65,669.72
19.66,669.72
19.67,669.72
19.68,669.72
19.69,669.72
19.7,669.72
19.71,669.72
19.72,669.72
19.73,669.72
19.74,669.72
19.75,669.72
19.76,669.72
19.77,669.72
19.78,669.72
19.79,669.72
19.8,669.72
19.81,669.72
19.82,669.72
19.83,669.72
19.84,669.72
19.85,669.72
19.86,669.72
19.87,669.72
19.88,669.72
19.89,628.48
19.9,628.48
19.91,628.48
19.92,628.48
19.93,628.48
19.94,628.48
19.95,628.48
19.96,628.48
19.97,628.48
19.98,628.48
19.99,628.48
20,628.48
20.01,628.48
20.02,628.48
20.03,628.48
20.04,628.48
20.05,628.48
20.06,628.48
20.07,628.48
20.08,628.48
20.09,628.48
20.1,628.48
20.11,628.48
20.12,628.48
20.13,628.48
20.14,628.48
20.15,628.48
20.16,628.48
20.17,628.48
20.18,628.48
20.19,628.48
20.2,628.48
20.21,628.48
20.22,628.48
20.23,628.48
20.24,628.48
20.25,628.48
20.26,628.48
20.27,628.48
20.28,628.48
20.29,628.48
20.3,628.48
20.31,628.48
20.32,628.48
20.33,628.48
20.34,628.48
20.35,628.48
20.36,628.48
20.37,628.48
20.38,628.48
20.39,628.48
20.4,680.63
20.41,680.63
20.42,680.63
20.43,680.63
20.44,680.63
20.45,680.63
20.46,680.63
20.47,680.63
20.48,680.63
20.49,680.63
20.5,680.63
20.51,680.63
20.52,680.63
20.53,680.63
20.54,680.63
20.55,680.63
20.56,680.63
20.57,680.63
20.58,680.63
20.59,680.63
20.6,680.63
20.61,680.63
20.62,680.63
20.63,680.63
20.64,680.63
20.65,680.63
20.66,680.63
20.67,680.63
20.68,680.63
20.69,680.63
20.7,680.63
20.71,680.63
20.72,680.63
20.73,680.63
20.74,680.63
20.75,680.63
20.76,717.2
20.77,717.2
20.78,717.2
20.79,717.2
20.8,717.2
20.81,717.2
20.82,717.2
20.83,717.2
20.84,717.2
20.85,717.2
20.86,717.2
20.87,717.2
20.88,717.2
20.89,717.2
20.9,717.2
20.91,717.2
20.92,717.2
20.93,634.54
20.94,634.54
20.95,634.54
20.96,634.54
20.97,634.54
20.98,634.54
20.99,634.54
21,634.54
21.01,634.54
21.02,634.54
21.03,634.54
21.04,634.54
21.05,634.54
21.06,634.54
21.07,634.54
21.08,634.54
21.09,634.54
21.1,634.54
21.11,634.54
21.12,634.54
21.13,634.54
21.14,634.54
21.15,634.54
21.16,634.54
21.17,634.54
21.18,634.54
21.19,634.54
21.2,624.54
21.21,624.54
21.22,624.54
21.23,624.54
21.24,624.54
21.25,624.54
21.26,624.54
21.27,624.54
21.28,624.54
21.29,624.54
21.3,624.54
21.31,624.54
21.32,624.54
21.33,624.54
21.34,624.54
21.35,624.54
21.36,624.54
21.37,624.54
21.38,624.54
21.39,624.54
21.4,624.54
21.41,624.54
21.42,624.54
21.43,624.54
21.44,624.54
21.45,624.54
21.46,624.54
21.47,624.54
21.48,624.54
21.49,624.54
21.5,624.54
21.51,624.54
21.52,624.54
21.53,624.54
21.54,624.54
21.55,624.54
21.56,624.54
21.57,624.54
21.58,624.54
21.59,624.54
21.6,624.54
21.61,624.54
21.62,624.54
21.63,624.54
21.64,624.54
21.65,624.54
21.66,624.54
21.67,624.54
21.68,624.54
21.69,671.1
21.7,671.1
21.71,671.1
21.72,671.1
21.73,671.1
21.74,671.1
21.75,671.1
21.76,671.1
21.77,671.1
21.78,671.1
21.79,671.1
21.8,671.1
21.81,671.1
21.82,671.1
21.83,671.1
21.84,671.1
21.85,671.1
21.86,671.1
21.87,671.1
21.88,671.1
21.89,671.1
21.9,671.1
21.91,671.1
21.92,671.1
21.93,671.1
21.94,637.22
21.95,637.22
21.96,637.22
21.97,637.22
21.98,637.22
21.99,637.22
22,637.22
22.01,637.22
22.02,637.22
22.03,637.22
22.04,637.22
22.05,637.22
22.06,637.22
22.07,637.22
22.08,637.22
22.09,637.22
22.1,637.22
22.11,637.22
22.12,637.22
22.13,637.22
22.14,637.22
22.15,637.22
22.16,637.22
22.17,637.22
22.18,637.22
22.19,637.22
22.2,637.22
22.21,637.22
22.22,637.22
22.23,637.22
22.24,637.22
22.25,637.22
22.26,637.22
22.27,637.22
22.28,637.22
22.29,637.22
22.3,637.22
22.31,637.22
22.32,637.22
22.33,637.22
22.34,637.22
22.35,637.22
22.36,637.22
22.37,637.22
22.38,637.22
22.39,562.25
22.4,562.25
22.41,562.25
22.42,562.25
22.43,562.25
22.44,562.25
22.45,562.25
22.46,562.25
22.47,562.25
22.48,562.25
22.49,562.25
22.5,562.25
22.51,736.9
22.52,736.9
22.53,736.9
22.54,736.9
22.55,736.9
22.56,736.9
22.57,736.9
22.58,736.9
22.59,736.9
22.6,736.9
22.61,736.9
22.62,736.9
22.63,736.9
22.64,736.9
22.65,736.9
22.66,736.9
22.67,736.9
22.68,736.9
22.69,736.9
22.7,736.9
22.71,736.9
22.72,679.47
22.73,679.47
22.74,679.47
22.75,679.47
22.76,679.47
22.77,679.47
22.78,679.47
22.79,679.47
22.8,679.47
22.81,679.47
22.82,679.47
22.83,679.47
22.84,679.47
22.85,679.47
22.86,679.47
22.87,679.47
22.88,679.47
22.89,679.47
22.9,679.47
22.91,679.47
22.92,679.47
22.93,679.47
22.94,679.47
22.95,679.47
22.96,679.47
22.97,679.47
22.98,679.47
22.99,679.47
23,679.47
23.01,679.47
23.02,679.47
23.03,679.47
23.04,679.47
23.05,679.47
23.06,679.47
23.07,679.47
23.08,679.47
23.09,679.47
23.1,679.47
23.11,679.47
23.12,679.47
23.13,679.47
23.14,679.47
23.15,679.47
23.16,679.47
23.17,679.47
23.18,622.15
23.19,622.15
23.2,622.15
23.21,622.15
23.22,622.15
23.23,622.15
23.24,622.15
23.25,622.15
23.26,622.15
23.27,622.15
23.28,622.15
23.29,622.15
23.3,622.15
23.31,622.15
23.32,622.15
23.33,622.15
23.34,622.15
23.35,622.15
23.36,622.15
23.37,622.15
23.38,622.15
23.39,622.15
23.4,622.15
23.41,655.12
23.42,655.12
23.43,655.12
23.44,655.12
23.45,655.12
23.46,655.12
23.47,655.12
23.48,655.12
23.49,655.12
23.5,655.12
23.51,655.12
23.52,655.12
23.53,655.12
23.54,655.12
23.55,655.12
23.56,655.12
23.57,655.12
23.58,655.12
23.59,655.12
23.6,655.12
23.61,655.12
23.62,655.12
23.63,655.12
23.64,655.12
23.65,655.12
23.66,655.12
23.67,655.12
23.68,655.12
23.69,655.12
23.7,655.12
23.71,655.12
23.72,655.12
23.73,655.12
23.74,655.12
23.75,655.12
23.76,655.12
23.77,655.12
23.78,655.12
23.79,655.12
23.8,655.12
23.81,655.12
23.82,655.12
23.83,655.12
23.84,655.12
23.85,655.12
23.86,655.12
23.87,655.12
23.88,655.12
23.89,655.12
23.9,655.12
23.91,655.12
23.92,655.12
23.93,675.47
23.94,675.47
23.95,675.47
23.96,675.47
23.97,675.47
23.98,675.47
23.99,675.47
24,675.47
24.01,675.47
24.02,675.47
24.03,675.47
24.04,675.47
24.05,675.47
24.06,675.47
24.07,675.47
24.08,675.47
24.09,675.47
24.1,675.47
24.11,675.47
24.12,675.47
24.13,675.47
24.14,675.47
24.15,675.47
24.16,675.47
24.17,675.47
24.18,675.47
24.19,675.47
24.2,675.47
24.21,675.47
24.22,675.47
24.23,675.47
24.24,675.47
24.25,675.47
24.26,675.47
24.27,675.47
24.28,675.47
24.29,675.47
24.3,675.47
24.31,675.47
24.32,675.47
24.33,675.47
24.34,675.47
24.35,675.47
24.36,675.47
24.37,677.73
24.38,677.73
24.39,677.73
24.4,677.73
24.41,677.73
24.42,677.73
24.43,677.73
24.44,677.73
24.45,677.73
24.46,677.73
24.47,677.73
24.48,677.73
24.49,677.73
24.5,677.73
24.51,677.73
24.52,677.73
24.53,677.73
24.54,677.73
24.55,677.73
24.56,677.73
24.57,677.73
24.58,677.73
24.59,677.73
24.6,677.73
24.61,677.73
24.62,677.73
24.63,677.73
24.64,677.73
24.65,677.73
24.66,677.73
24.67,677.73
24.68,677.73
24.69,677.73
24.7,677.73
24.71,677.73
24.72,677.73
24.73,677.73
24.74,677.73
24.75,677.73
24.76,677.73
24.77,677.73
24.78,677.73
24.79,677.73
24.8,677.73
24.81,677.73
24.82,677.73
24.83,677.73
24.84,677.73
24.85,677.73
24.86,677.73
24.87,677.73
24.88,677.73
24.89,677.73
24.9,677.73
24.91,677.73
24.92,677.73
24.93,677.73
24.94,677.73
24.95,677.73
24.96,677.73
24.97,677.73
24.98,677.73
24.99,677.73
25,681.38
25.01,681.38
25.02,681.38
25.03,681.38
25.04,681.38
25.05,681.38
25.06,681.38
25.07,681.38
25.08,681.38
25.09,681.38
25.1,681.38
25.11,681.38
25.12,681.38
25.13,681.38
25.14,681.38
25.15,681.38
25.16,681.38
25.17,681.38
25.18,681.38
25.19,681.38
25.2,681.38
25.21,681.38
25.22,681.38
25.23,681.38
25.24,681.38
25.25,681.38
25.26,681.38
25.27,681.38
25.28,681.38
25.29,681.38
25.3,681.38
25.31,681.38
25.32,784.66
25.33,784.66
25.34,784.66
25.35,784.66
25.36,784.66
25.37,784.66
25.38,784.66
25.39,784.66
25.4,784.66
25.41,784.66
25.42,784.66
25.43,784.66
25.44,784.66
25.45,784.66
25.46,784.66
25.47,784.66
25.48,784.66
25.49,607
25.5,607
25.51,607
25.52,607
25.53,607
25.54,607
25.55,607
25.56,607
25.57,607
25.58,607
25.59,607
25.6,607
25.61,607
25.62,607
25.63,607
25.64,607
25.65,607
25.66,607
25.67,607
25.68,607
25.69,607
25.7,607
25.71,607
25.72,607
25.73,607
25.74,607
25.75,607
25.76,607
25.77,607
25.78,607
25.79,607
25.8,607
25.81,607
25.82,607
25.83,607
25.84,607
25.85,607
25.86,655.49
25.87,655.49
25.88,655.49
25.89,655.49
25.9,655.49
25.91,655.49
25.92,655.49
25.93,655.49
25.94,655.49
25.95,655.49
25.96,655.49
25.97,655.49
25.98,655.49
25.99,655.49
26,655.49
26.01,655.49
26.02,655.49
26.03,655.49
26.04,655.49
26.05,655.49
26.06,655.49
26.07,655.49
26.08,655.49
26.09,655.49
26.1,655.49
26.11,655.49
26.12,655.49
26.13,655.49
26.14,655.49
26.15,655.49
26.16,655.49
26.17,655.49
26.18,655.49
26.19,655.49
26.2,655.49
26.21,655.49
26.22,655.49
26.23,748.98
26.24,748.98
26.25,748.98
26.26,748.98
26.27,748.98
26.28,748.98
26.29,748.98
26.3,748.98
26.31,748.98
26.32,748.98
26.33,748.98
26.34,748.98
26.35,748.98
26.36,748.98
26.37,748.98
26.38,748.98
26.39,748.98
26.4,748.98
26.41,748.98
26.42,748.98
26.43,748.98
26.44,748.98
26.45,748.98
26.46,748.98
26.47,748.98
26.48,748.98
26.49,748.98
26.5,748.98
26.51,748.98
26.52,748.98
26.53,748.98
26.54,748.98
26.55,748.98
26.56,748.98
26.57,748.98
26.58,748.98
26.59,748.98
26.6,748.98
26.61,748.98
26.62,748.98
26.63,748.98
26.64,748.98
26.65,748.98
26.66,748.98
26.67,748.98
26.68,748.98
26.69,748.98
26.7,748.98
26.71,748.98
26.72,748.98
26.73,748.98
26.74,748.98
26.75,748.98
26.76,748.98
26.77,748.98
26.78,748.98
26.79,748.98
26.8,748.98
26.81,730.98
26.82,730.98
26.83,730.98
26.84,730.98
26.85,730.98
26.86,730.98
26.87,730.98
26.88,730.98
26.89,730.98
26.9,730.98
26.91,730.98
26.92,730.98
26.93,730.98
26.94,730.98
26.95,730.98
26.96,730.98
26.97,730.98
26.98,730.98
26.99,730.98
27,684.44
27.01,684.44
27.02,684.44
27.03,684.44
27.04,684.44
27.05,684.44
27.06,684.44
27.07,684.44
27.08,684.44
27.09,684.44
27.1,684.44
27.11,684.44
27.12,684.44
27.13,684.44
27.14,684.44
27.15,684.44
27.16,684.44
27.17,684.44
27.18,684.44
27.19,684.44
27.2,684.44
27.21,684.44
27.22,684.44
27.23,684.44
27.24,684.44
27.25,684.44
27.26,684.44
27.27,684.44
27.28,684.44
27.29,684.44
27.3,684.44
27.31,684.44
27.32,684.44
27.33,684.44
27.34,684.44
27.35,684.44
27.36,684.44
27.37,684.44
27.38,684.44
27.39,684.44
27.4,684.44
27.41,684.44
27.42,684.44
27.43,684.44
27.44,684.44
27.45,684.44
27.46,684.44
27.47,684.44
27.48,684.44
27.49,684.44
27.5,684.44
27.51,684.44
27.52,684.44
27.53,684.44
27.54,684.44
27.55,684.44
27.56,684.44
27.57,684.44
27.58,684.44
27.59,684.44
27.6,684.44
27.61,684.44
27.62,684.44
27.63,684.44
27.64,684.44
27.65,684.44
27.66,684.44
27.67,684.44
27.68,633.82
27.69,633.82
27.7,633.82
27.71,633.82
27.72,633.82
27.73,633.82
27.74,633.82
27.75,633.82
27.76,633.82
27.77,633.82
27.78,633.82
27.79,633.82
27.8,633.82
27.81,633.82
27.82,633.82
27.83,633.82
27.84,633.82
27.85,633.82
27.86,633.82
27.87,633.82
27.88,633.82
27.89,738.05
27.9,738.05
27.91,738.05
27.92,738.05
27.93,738.05
27.94,738.05
27.95,738.05
27.96,738.05
27.97,738.05
27.98,738.05
27.99,738.05
28,738.05
28.01,738.05
28.02,738.05
28.03,738.05
28.04,738.05
28.05,738.05
28.06,738.05
28.07,738.05
28.08,738.05
28.09,738.05
28.1,738.05
28.11,738.05
28.12,738.05
28.13,738.05
28.14,738.05
28.15,738.05
28.16,738.05
28.17,738.05
28.18,738.05
28.19,738.05
28.2,738.05
28.21,738.05
28.22,738.05
28.23,738.05
28.24,738.05
28.25,738.05
28.26,738.05
28.27,738.05
28.28,738.05
28.29,738.05
28.3,738.05
28.31,738.05
28.32,738.05
28.33,738.05
28.34,738.05
28.35,738.05
28.36,738.05
28.37,738.05
28.38,738.05
28.39,738.05
28.4,738.05
28.41,738.05
28.42,738.05
28.43,738.05
28.44,738.05
28.45,738.05
28.46,738.05
28.47,738.05
28.48,738.05
28.49,738.05
28.5,738.05
28.51,738.05
28.52,733.57
28.53,733.57
28.54,733.57
28.55,733.57
28.56,733.57
28.57,733.57
28.58,733.57
28.59,733.57
28.6,733.57
28.61,733.57
28.62,733.57
28.63,733.57
28.64,733.57
28.65,733.57
28.66,733.57
28.67,733.57
28.68,733.57
28.69,733.57
28.7,733.57
28.71,733.57
28.72,733.57
28.73,733.57
28.74,733.57
28.75,733.57
28.76,649.28
28.77,649.28
28.78,649.28
28.79,649.28
28.8,649.28
28.81,649.28
28.82,649.28
28.83,649.28
28.84,649.28
28.85,649.28
28.86,649.28
28.87,649.28
28.88,649.28
28.89,649.28
28.9,649.28
28.91,649.28
28.92,649.28
28.93,649.28
28.94,649.28
28.95,649.28
28.96,649.28
28.97,649.28
28.98,649.28
28.99,649.28
29,649.28
29.01,649.28
29.02,649.28
29.03,649.28
29.04,649.28
29.05,649.28
29.06,649.28
29.07,649.28
29.08,649.28
29.09,649.28
29.1,649.28
29.11,649.28
29.12,649.28
29.13,649.28
29.14,649.28
29.15,649.28
29.16,649.28
29.17,649.28
29.18,649.28
29.19,649.28
29.2,649.28
29.21,649.28
29.22,649.28
29.23,649.28
29.24,649.28
29.25,649.28
29.26,649.28
29.27,649.28
29.28,649.28
29.29,649.28
29.3,649.28
29.31,649.28
29.32,649.28
29.33,649.28
29.34,649.28
29.35,649.28
29.36,649.28
29.37,649.28
29.38,649.28
29.39,649.28
29.4,649.28
29.41,667.04
29.42,667.04
29.43,667.04
29.44,667.04
29.45,667.04
29.46,667.04
29.47,667.04
29.48,667.04
29.49,667.04
29.5,667.04
29.51,667.04
29.52,667.04
29.53,667.04
29.54,667.04
29.55,667.04
29.56,667.04
29.57,667.04
29.58,667.04
29.59,667.04
29.6,667.04
29.61,667.04
29.62,667.04
29.63,667.04
29.64,667.04
29.65,667.04
29.66,667.04
29.67,667.04
29.68,667.04
29.69,667.04
29.7,667.04
29.71,667.04
29.72,667.04
29.73,667.04
29.74,667.04
29.75,667.04
29.76,667.04
29.77,667.04
29.78,667.04
29.79,667.04
29.8,667.04
29.81,667.04
29.82,667.04
29.83,667.04
29.84,667.04
29.85,667.04
29.86,667.04
29.87,667.04
29.88,667.04
29.89,667.04
29.9,667.04
29.91,667.04
29.92,667.04
29.93,667.04
29.94,667.04
29.95,667.04
29.96,667.04
29.97,667.04
29.98,667.04
29.99,746.72
30,746.72
30.01,746.72
30.02,746.72
30.03,746.72
30.04,746.72
30.05,746.72
30.06,746.72
30.07,746.72
30.08,746.72
30.09,746.72
30.1,746.72
30.11,746.72
30.12,746.72
30.13,746.72
30.14,746.72
30.15,746.72
30.16,746.72
30.17,746.72
30.18,694.89
30.19,694.89
30.2,694.89
30.21,694.89
30.22,694.89
30.23,694.89
30.24,694.89
30.25,694.89
30.26,694.89
30.27,694.89
30.28,694.89
30.29,694.89
30.3,694.89
30.31,694.89
30.32,694.89
30.33,694.89
30.34,694.89
30.35,694.89
30.36,694.89
30.37,694.89
30.38,694.89
30.39,694.89
30.4,694.89
30.41,709.9
30.42,709.9
30.43,709.9
30.44,709.9
30.45,709.9
30.46,709.9
30.47,709.9
30.48,709.9
30.49,709.9
30.5,709.9
30.51,709.9
30.52,709.9
30.53,709.9
30.54,709.9
30.55,709.9
30.56,709.9
30.57,709.9
30.58,709.9
30.59,709.9
30.6,709.9
30.61,709.9
30.62,709.9
30.63,709.9
30.64,709.9
30.65,709.9
30.66,709.9
30.67,709.9
30.68,709.9
30.69,709.9
30.7,709.9
30.71,709.9
30.72,709.9
30.73,709.9
30.74,709.9
30.75,717.69
30.76,717.69
30.77,717.69
30.78,717.69
30.79,717.69
30.8,717.69
30.81,717.69
30.82,717.69
30.83,717.69
30.84,717.69
30.85,717.69
30.86,717.69
30.87,717.69
30.88,717.69
30.89,717.69
30.9,717.69
30.91,717.69
30.92,717.69
30.93,717.69
30.94,717.69
30.95,717.69
30.96,717.69
30.97,717.69
30.98,717.69
30.99,717.69
31,717.69
31.01,717.69
31.02,717.69
31.03,717.69
31.04,717.69
31.05,717.69
31.06,717.69
31.07,717.69
31.08,717.69
31.09,717.69
31.1,717.69
31.11,717.69
31.12,717.69
31.13,717.69
31.14,717.69
31.15,717.69
31.16,717.69
31.17,717.69
31.18,717.69
31.19,717.69
31.2,717.69
31.21,739.94
31.22,739.94
31.23,739.94
31.24,739.94
31.25,739.94
31.26,739.94
31.27,739.94
31.28,739.94
31.29,739.94
31.3,739.94
31.31,739.94
31.32,739.94
31.33,739.94
31.34,739.94
31.35,739.94
31.36,739.94
31.37,739.94
31.38,739.94
31.39,739.94
31.4,739.94
31.41,739.94
31.42,739.94
31.43,739.94
31.44,739.94
31.45,697.35
31.46,697.35
31.47,697.35
31.48,697.35
31.49,697.35
31.5,697.35
31.51,697.35
31.52,697.35
31.53,697.35
31.54,697.35
31.55,697.35
31.56,697.35
31.57,697.35
31.58,697.35
31.59,697.35
31.6,697.35
31.61,697.35
31.62,697.35
31.63,697.35
31.64,697.35
31.65,697.35
31.66,697.35
31.67,697.35
31.68,697.35
31.69,697.35
31.7,697.35
31.71,697.35
31.72,697.35
31.73,697.35
31.74,697.35
31.75,697.35
31.76,697.35
31.77,697.35
31.78,697.35
31.79,697.35
31.8,697.35
31.81,697.35
31.82,697.35
31.83,697.35
31.84,697.35
31.85,697.35
31.86,697.35
31.87,697.35
31.88,697.35
31.89,697.35
31.9,697.35
31.91,697.35
31.92,697.35
31.93,697.35
31.94,697.35
31.95,697.35
31.96,697.35
31.97,697.35
31.98,697.35
31.99,697.35
32,697.35
32.01,697.35
32.02,697.35
32.03,697.35
32.04,697.35
32.05,697.35
32.06,697.35
32.07,697.35
32.08,697.35
32.09,695.87
32.1,695.87
32.11,695.87
32.12,695.87
32.13,695.87
32.14,695.87
32.15,695.87
32.16,695.87
32.17,695.87
32.18,695.87
32.19,695.87
32.2,695.87
32.21,695.87
32.22,695.87
32.23,695.87
32.24,695.87
32.25,695.87
32.26,695.87
32.27,695.87
32.28,695.87
32.29,695.87
32.3,695.87
32.31,695.87
32.32,695.87
32.33,695.87
32.34,695.87
32.35,695.87
32.36,695.87
32.37,695.87
32.38,695.87
32.39,695.87
32.4,695.87
32.41,695.87
32.42,695.87
32.43,695.87
32.44,695.87
32.45,695.87
32.46,695.87
32.47,695.87
32.48,695.87
32.49,695.87
32.5,695.87
32.51,717.99
32.52,717.99
32.53,717.99
32.54,717.99
32.55,717.99
32.56,717.99
32.57,717.99
32.58,717.99
32.59,717.99
32.6,717.99
32.61,717.99
32.62,717.99
32.63,717.99
32.64,717.99
32.65,717.99
32.66,717.99
32.67,717.99
32.68,717.99
32.69,717.99
32.7,717.99
32.71,717.99
32.72,717.99
32.73,717.99
32.74,717.99
32.75,717.99
32.76,717.99
32.77,717.99
32.78,717.99
32.79,717.99
32.8,717.99
32.81,717.99
32.82,717.99
32.83,717.99
32.84,717.99
32.85,717.99
32.86,717.99
32.87,717.99
32.88,717.99
32.89,717.99
32.9,717.99
32.91,717.99
32.92,717.99
32.93,717.99
32.94,717.99
32.95,717.99
32.96,717.99
32.97,717.99
32.98,717.99
32.99,717.99
33,717.99
33.01,717.99
33.02,717.99
33.03,737.5
33.04,737.5
33.05,737.5
33.06,737.5
33.07,737.5
33.08,737.5
33.09,737.5
33.1,737.5
33.11,737.5
33.12,737.5
33.13,737.5
33.14,737.5
33.15,737.5
33.16,737.5
33.17,737.5
33.18,737.5
33.19,737.5
33.2,737.5
33.21,737.5
33.22,737.5
33.23,737.5
33.24,737.5
33.25,737.5
33.26,737.5
33.27,737.5
33.28,737.5
33.29,737.5
33.3,737.5
33.31,737.5
33.32,737.5
33.33,737.5
33.34,737.5
33.35,737.5
33.36,737.5
33.37,737.5
33.38,737.5
33.39,737.5
33.4,737.5
33.41,737.5
33.42,737.5
33.43,737.5
33.44,737.5
33.45,737.5
33.46,737.5
33.47,737.5
33.48,737.5
33.49,737.5
33.5,737.5
33.51,737.5
33.52,737.5
33.53,737.5
33.54,737.5
33.55,737.5
33.56,737.5
33.57,737.5
33.58,737.5
33.59,737.5
33.6,674.6
33.61,674.6
33.62,674.6
33.63,674.6
33.64,674.6
33.65,674.6
33.66,674.6
33.67,674.6
33.68,674.6
33.69,674.6
33.7,674.6
33.71,674.6
33.72,674.6
33.73,674.6
33.74,674.6
33.75,674.6
33.76,674.6
33.77,674.6
33.78,674.6
33.79,674.6
33.8,674.6
33.81,674.6
33.82,674.6
33.83,674.6
33.84,674.6
33.85,674.6
33.86,674.6
33.87,674.6
33.88,674.6
33.89,674.6
33.9,674.6
33.91,674.6
33.92,674.6
33.93,674.6
33.94,674.6
33.95,674.6
33.96,674.6
33.97,674.6
33.98,674.6
33.99,674.6
34,674.6
34.01,674.6
34.02,674.6
34.03,674.6
34.04,674.6
34.05,674.6
34.06,674.6
34.07,674.6
34.08,674.6
34.09,674.6
34.1,674.6
34.11,674.6
34.12,674.6
34.13,674.6
34.14,674.6
34.15,674.6
34.16,674.6
34.17,674.6
34.18,674.6
34.19,674.6
34.2,674.6
34.21,674.6
34.22,674.6
34.23,674.6
34.24,674.6
34.25,674.6
34.26,793.47
34.27,793.47
34.28,793.47
34.29,793.47
34.3,793.47
34.31,793.47
34.32,793.47
34.33,793.47
34.34,793.47
34.35,793.47
34.36,793.47
34.37,793.47
34.38,793.47
34.39,793.47
34.4,793.47
34.41,793.47
34.42,793.47
34.43,793.47
34.44,793.47
34.45,793.47
34.46,793.47
34.47,793.47
34.48,793.47
34.49,793.47
34.5,793.47
34.51,793.47
34.52,793.47
34.53,793.47
34.54,793.47
34.55,793.47
34.56,793.47
34.57,793.47
34.58,793.47
34.59,793.47
34.6,793.47
34.61,793.47
34.62,793.47
34.63,793.47
34.64,793.47
34.65,793.47
34.66,793.47
34.67,793.47
34.68,793.47
34.69,793.47
34.7,793.47
34.71,793.47
34.72,793.47
34.73,793.47
34.74,793.47
34.75,793.47
34.76,793.47
34.77,793.47
34.78,793.47
34.79,793.47
34.8,793.47
34.81,793.47
34.82,793.47
34.83,793.47
34.84,723.53
34.85,723.53
34.86,723.53
34.87,723.53
34.88,723.53
34.89,723.53
34.9,723.53
34.91,723.53
34.92,723.53
34.93,723.53
34.94,723.53
34.95,723.53
34.96,723.53
34.97,723.53
34.98,723.53
34.99,723.53
35,723.53
35.01,723.53
35.02,723.53
35.03,723.53
35.04,723.53
35.05,723.53
35.06,723.53
35.07,723.53
35.08,723.53
35.09,723.53
35.1,723.53
35.11,698.02
35.12,698.02
35.13,698.02
35.14,698.02
35.15,698.02
35.16,698.02
35.17,698.02
35.18,698.02
35.19,698.02
35.2,698.02
35.21,698.02
35.22,698.02
35.23,698.02
35.24,698.02
35.25,698.02
35.26,698.02
35.27,698.02
35.28,698.02
